MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
0.0,0.42161980508569513,0.19732954545454545,0.33333333333333326,1.0,0.6499999999999986,0.8500000000000014,0.0,0.11421628189550424,0.039228439059158945,0.1163719338277239,0.4768331084120558,0.3899033297529537,0.0,0.0,0.28315132605304216,1.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.5,0.5625,0.3333333333333333,0.25886864813039306,0.9419953596287702,0.40178571428571425,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.3305652082199993
0.0,0.7876106194690264,0.36732954545454544,0.8333333333333333,0.3999999999999999,0.9750000000000014,0.9500000000000028,0.14250313097676764,0.0,0.0,0.8933257273245864,0.7044534412955465,0.6799140708915145,0.0,0.0,0.49375975039001563,0.0,0.0,0.5,0.0,0.5,0.0,0.5714285714285714,0.5,0.96875,1.0,0.8533077660594439,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.6145015709480088
0.0,0.3451327433628318,0.16761363636363638,0.33333333333333326,0.8,0.5083333333333329,0.8333333333333357,0.0,0.1421628189550425,0.039228439059158945,0.10268111808328578,0.4048582995951417,0.3039742212674543,0.0,0.0,0.22074882995319817,0.0,0.0,0.0,0.0,0.5,0.0,0.28571428571428564,0.0,0.9479166666666643,0.6666666666666666,0.5522531160115053,0.5150812064965197,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.27727509908629666
0.0,0.6814159292035398,0.28914772727272725,0.8333333333333333,0.3999999999999999,0.9750000000000014,0.9666666666666686,0.3424657534246575,0.7399756986634264,0.0,0.2772390188248716,0.766531713900135,0.7357679914070892,0.0,0.0,0.5343213728549142,1.0,0.0,0.5,0.0,0.5,0.0,0.5714285714285714,0.5,0.9791666666666643,1.0,0.7401725790987536,0.0,0.2232142857142857,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.752445238861812
0.0,0.2300884955752212,0.42673295454545457,0.33333333333333326,0.6000000000000001,0.5583333333333336,0.7833333333333314,0.0,0.775820170109356,0.0,0.11808328579577866,0.6675663517768781,0.6799140708915145,0.0,0.0,0.49375975039001563,1.0,0.0,0.0,0.0,0.25,0.0,0.42857142857142855,1.0,0.4479166666666643,0.3333333333333333,0.3058485139022052,0.6682134570765661,0.1760464940560145,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.47905587689984785
0.07142857142857142,0.3451327433628318,0.14272727272727273,0.16666666666666663,0.6000000000000001,0.30833333333333357,0.0,0.0,0.0,0.0,0.2966343411294923,0.23391812865497078,0.09989258861439312,0.0,0.0,0.07254290171606864,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0625,0.3333333333333333,0.23010546500479384,0.1136890951276102,0.0,0.4702702702702703,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,0.09325769098397965
0.35714285714285715,0.25663716814159293,0.20454545454545456,0.16666666666666663,0.19999999999999996,0.25,0.0,0.0,0.0,0.0,0.3702224757558471,0.2919478182636078,0.16917293233082706,0.43860801050558107,0.0,0.3833853354134166,0.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.0,0.0625,0.3333333333333333,0.23969319271332692,0.0,0.24107142857142855,0.9297297297297298,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,0.014155185238639775
0.0,0.42161980508569513,0.20579545454545456,0.33333333333333326,0.6000000000000001,0.6333333333333329,0.93333333333333,0.0,0.0,0.0,0.7005134055904164,0.5524066576698156,0.48012889366272815,0.0,0.0,0.34867394695787834,0.0,0.0,0.0,1.0,0.5,0.0,0.42857142857142855,0.0,0.5416666666666643,0.3333333333333333,0.2598274209012464,0.0,0.2901785714285714,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,0.3176590099141807
0.0,0.5663716814159292,0.2769602272727273,0.8333333333333333,0.3999999999999999,0.9750000000000014,0.9500000000000028,0.0,0.0,0.0,0.7039361095265259,0.5551057130004499,0.4833512352309345,0.0,0.0,0.3510140405616225,0.0,0.0,0.5,0.0,0.5,0.0,0.5714285714285714,0.0,0.96875,0.6666666666666666,0.4640460210930009,0.0,0.13392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4024513450201503
0.0,0.43362831858407075,0.26284090909090907,0.33333333333333326,0.3999999999999999,0.5749999999999993,0.14999999999999858,0.0,0.6184690157958688,0.0,0.21677124928693667,0.6288798920377868,0.7336197636949516,0.0,0.0,0.5327613104524181,0.0,0.0,0.0,1.0,0.75,0.0,0.42857142857142855,0.5,0.46875,0.6666666666666666,0.42857142857142855,0.0,0.16964285714285712,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.3624837631698733
0.7142857142857142,0.3451327433628318,0.17082386363636365,1.0,0.3999999999999999,0.9583333333333321,0.9166666666666643,0.42123287671232873,0.7004860267314702,0.0,0.2327438676554478,0.7022042285200181,0.6589688506981739,0.0,0.0,0.47854914196567866,1.0,0.0,0.5,0.0,0.25,0.0,0.42857142857142855,0.5,0.9479166666666643,0.6666666666666666,0.5330776605944391,0.4709976798143851,0.20982142857142855,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.6733427331164722
0.2857142857142857,0.7699115044247786,0.3442613636363636,0.8333333333333333,0.3999999999999999,0.9499999999999993,0.9166666666666643,0.22602739726027396,0.0,0.0,0.6371933827723901,0.5024741340530814,0.4285714285714285,0.8667104399212081,0.0,0.826053042121685,0.0,0.0,1.0,1.0,0.75,0.0,0.857142857142857,0.5,0.9375,1.0,0.6625119846596357,0.26218097447795824,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.7607718184139531
0.0,0.8053097345132743,0.2715625,0.33333333333333326,0.3999999999999999,0.8666666666666671,0.75,0.0,0.0,0.0,0.6257843696520251,0.49347728295096716,0.40977443609022557,0.0,0.0,0.29758190327613104,0.0,0.0,0.0,1.0,0.5,0.0,0.42857142857142855,0.0,0.84375,0.6666666666666666,0.6442953020134228,0.9095127610208816,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,0.3055854695635762
0.0,0.4690265486725664,0.20545454545454547,0.33333333333333326,0.6000000000000001,0.5333333333333314,0.6666666666666643,0.14250313097676764,0.7369380315917374,0.0,0.04791785510553337,0.5834457939721098,0.5171858216970998,0.0,0.0,0.375585023400936,0.0,0.0,0.0,0.0,0.5,0.0,0.28571428571428564,0.5,0.4166666666666643,0.6666666666666666,0.47746883988494726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.75,0.32778968170261896
0.0,0.41592920353982304,0.18812500000000001,0.33333333333333326,0.8,0.5249999999999986,0.9500000000000028,0.0,0.44410692588092343,0.0,0.18596691386195094,0.47548358074673863,0.3882921589688506,0.0,0.0,0.28198127925117006,1.0,0.0,0.0,0.0,0.5,0.0,0.28571428571428564,0.0,0.40625,0.3333333333333333,0.2358581016299137,0.0,0.23214285714285712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20566651493788374
0.49999999999999994,0.3893805309734513,0.13465909090909092,0.16666666666666663,0.3999999999999999,0.5416666666666679,0.0833333333333357,0.0,0.0,0.0,0.0,0.0,0.43931256713211597,0.0,0.0,0.31903276131045244,0.0,0.0,0.5,0.0,0.25,0.0,0.42857142857142855,0.0,0.675179048312696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,0.13072729896861435
0.0,0.5575221238938053,0.20903409090909092,0.5,0.3999999999999999,0.625,0.25,0.17294520547945205,0.39064398541919804,0.0,0.2538505419281232,0.48942869995501576,0.5316863587540279,0.0,0.0,0.3861154446177847,0.0,0.0,0.5,0.0,0.5,0.0,0.42857142857142855,0.5,0.53125,0.6666666666666666,0.4218600191754554,0.0,0.6160714285714285,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.3472183673242814
0.0,0.831858407079646,0.44332386363636367,0.33333333333333326,0.6000000000000001,0.5749999999999993,0.14999999999999858,0.0,0.5874848116646415,0.0,0.21848260125499142,0.6072874493927126,0.5338345864661653,0.0,0.0,0.38767550702028086,0.0,0.0,0.0,1.0,0.25,0.0,0.28571428571428564,1.0,0.46875,0.3333333333333333,0.29530201342281875,0.0,0.46428571428571425,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.37497363249808485
0.46428571428571425,0.42161980508569513,0.22386363636363638,0.33333333333333326,0.8,0.7749999999999986,0.5499999999999972,0.0,0.453827460510328,0.19375,0.0,0.37786774628879893,0.29538131041890436,0.0,0.0,0.21450858034321374,1.0,0.0,0.0,0.0,0.25,0.0,0.28571428571428564,0.0,0.71875,0.6666666666666666,0.4832214765100671,0.5568445475638051,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.25,0.30280994304619585
0.0,0.42161980508569513,0.22443181818181818,0.33333333333333326,0.6000000000000001,0.7083333333333321,0.5,0.0,0.1701093560145808,0.039228439059158945,0.09526525955504848,0.42195231668915884,0.32438238453276047,0.0,0.0,0.23556942277691112,1.0,0.0,0.0,0.0,0.5,0.0,0.28571428571428564,0.0,0.65625,0.3333333333333333,0.29530201342281875,0.33642691415313225,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,0.2646464534322161
0.0,0.43362831858407075,0.1887784090909091,0.33333333333333326,0.6000000000000001,0.5749999999999993,0.14999999999999858,0.0,0.10874848116646414,0.039228439059158945,0.2652595550484883,0.51731893837157,0.43823845327604727,0.0,0.0,0.3182527301092044,1.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.0,0.46875,0.3333333333333333,0.2876318312559923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.2944833634940548
0.7142857142857142,0.3539823008849557,0.180625,1.0,0.3999999999999999,0.9583333333333321,0.9166666666666643,0.7054794520547945,0.27703523693803156,0.0,0.7393040501996577,0.7881241565452092,0.7615467239527389,0.0,0.0,0.5530421216848674,1.0,0.0,0.5,0.0,0.25,0.0,0.42857142857142855,0.5,0.9479166666666643,0.6666666666666666,0.5522531160115053,0.4547563805104408,0.36607142857142855,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.7910250574533989
0.2142857142857143,0.23893805309734512,0.32732954545454546,0.6666666666666665,0.3999999999999999,0.9416666666666664,0.8833333333333329,0.0,0.8207776427703523,0.0,0.047347404449515115,0.6450742240215924,0.6358754027926959,0.41431385423506234,0.0,0.7078783151326054,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.5,0.9270833333333321,0.6666666666666666,0.6423777564717161,0.38979118329466356,0.1919642857142857,0.0,0.0,0.025606169531403176,0.0,0.0,0.6363636363636364,0.75,0.5683889733882517
0.0,0.5575221238938053,0.27829545454545457,0.8333333333333333,0.3999999999999999,0.966666666666665,0.93333333333333,0.0,0.014580801944106925,0.0,0.9309754706217912,0.7449392712550608,0.7099892588614393,0.0,0.0,0.515600624024961,0.0,0.0,0.5,0.0,0.5,0.0,0.5714285714285714,0.0,0.9583333333333321,1.0,0.7919463087248322,0.0,0.6517857142857143,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.5961830959332985
0.2372736418511066,0.10619469026548672,0.08965909090909091,0.16666666666666663,0.3999999999999999,0.25,0.9666666666666686,0.0,0.0,0.0,0.41985168282943525,0.3310841205578048,0.21589688506981738,0.47012475377544316,0.0,0.4360374414976599,0.0,0.0,0.5,0.0,0.25,0.0,0.7142857142857142,0.0,0.675179048312696,0.0,0.0,0.0,0.0,0.5513513513513514,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,0.21676862100740507
0.0,0.39823008849557523,0.18301136363636364,0.33333333333333326,0.8,0.6333333333333329,0.2666666666666657,0.0,0.46354799513973266,0.0,0.10952652595550484,0.4295996401259559,0.33351235230934473,0.0,0.0,0.2421996879875195,1.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.0,0.5416666666666643,0.3333333333333333,0.3700862895493768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25562599225072996
0.2857142857142857,0.42161980508569513,0.3570738636363636,0.5,0.6000000000000001,0.8916666666666657,0.7833333333333314,0.0,0.11057108140947751,0.0,0.3491158014831717,0.35717498875393616,0.24704618689581095,0.4438608010505581,0.0,0.4430577223088924,0.0,0.0,0.5,0.0,0.5,0.0,0.42857142857142855,0.0,0.8645833333333321,0.6666666666666666,0.37200383509108337,0.0,0.33482142857142855,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.3944023181197473
0.2142857142857143,0.2743362831858407,0.1403409090909091,0.5,0.6000000000000001,0.36666666666666714,0.0,0.0,0.0,0.0,0.4654877353108956,0.36707152496626183,0.2588614393125671,0.0,0.0023917072040769045,0.32839313572542905,0.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.5,0.7395833333333321,0.6666666666666666,0.5062320230105465,0.25986078886310904,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.7272727272727273,0.0,0.22093191078347563
0.49999999999999994,0.7876106194690264,0.20375000000000001,0.33333333333333326,0.3999999999999999,0.6083333333333343,0.21666666666666856,0.0,0.06318347509113001,0.039228439059158945,0.0,0.36707152496626183,0.2588614393125671,0.0,0.0,0.18798751950078008,1.0,0.0,0.0,0.0,0.25,0.0,0.28571428571428564,0.0,0.5104166666666643,0.6666666666666666,0.4947267497603068,0.2459396751740139,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.20844204145526407
0.0,0.41592920353982304,0.24081218543567162,1.0,0.3999999999999999,0.7583333333333329,0.6166666666666671,0.0,0.2617622658901412,0.0,0.01825442099258414,0.8286099865047234,0.8098818474758324,0.0,0.0,0.5881435257410297,0.407202216066482,0.0,0.28738800827015853,1.0,0.46490318118948826,0.0,0.28571428571428564,0.5,0.6979166666666643,1.0,0.8571428571428571,0.19816685893530697,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.9717118337348594
0.42857142857142855,0.3451327433628318,0.16573863636363637,0.33333333333333326,0.3999999999999999,0.5416666666666679,0.0833333333333357,0.0,0.2332928311057108,0.0,0.0,0.1727395411605938,0.5510204081632653,0.0,0.0,0.4001560062402496,0.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.5,0.5,0.6666666666666666,0.548418024928092,0.0,0.2232142857142857,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.263952571802871
0.0,0.6991150442477876,0.2521306818181818,0.5,0.3999999999999999,0.6166666666666671,0.23333333333333428,0.4657534246575342,0.2976913730255164,0.0,0.5333713633770678,0.6410256410256411,0.5859291084854994,0.0,0.0,0.4255070202808112,0.0,0.0,0.5,0.0,0.5,0.0,0.5714285714285714,0.5,0.5208333333333321,0.6666666666666666,0.5522531160115053,0.0,0.0,0.0,0.000695894224077939,0.0,0.0,0.0,0.5454545454545454,0.5,0.4041166609305785
